Subject,Age,Handedness,Sex,Block,Trial,CellLabel,Expression,Target.ACC,Target.RT,TrialType
5,20,right,male,1,82,FRc,Fearful,1,344,Congruent
5,20,right,male,1,83,FRc,Fearful,1,422,Congruent
5,20,right,male,1,84,FDr,Fearful,1,369,Direct
5,20,right,male,1,85,NLl,Neutral,1,356,Congruent
5,20,right,male,1,86,FLc,Fearful,1,339,Congruent
5,20,right,male,1,87,FDr,Fearful,1,399,Direct
5,20,right,male,1,88,NRr,Neutral,1,362,Congruent
5,20,right,male,1,89,FRi,Fearful,1,420,Inongruent
5,20,right,male,1,90,FLi,Fearful,1,421,Inongruent
5,20,right,male,1,91,NLr,Neutral,1,359,Inongruent
5,20,right,male,1,92,FLc,Fearful,1,411,Congruent
5,20,right,male,1,93,NLr,Neutral,1,327,Inongruent
5,20,right,male,1,94,FRi,Fearful,1,294,Inongruent
5,20,right,male,1,95,NLr,Neutral,1,347,Inongruent
5,20,right,male,1,96,NLr,Neutral,1,329,Inongruent
5,20,right,male,2,1,FRi,Fearful,1,436,Inongruent
5,20,right,male,2,2,FLi,Fearful,1,320,Inongruent
5,20,right,male,2,3,NRl,Neutral,1,323,Inongruent
5,20,right,male,2,4,FRi,Fearful,1,313,Inongruent
5,20,right,male,2,5,FLi,Fearful,1,323,Inongruent
5,20,right,male,2,6,NLl,Neutral,1,320,Congruent
5,20,right,male,2,7,NRr,Neutral,1,283,Congruent
5,20,right,male,2,8,NLr,Neutral,1,342,Inongruent
5,20,right,male,2,9,NRr,Neutral,1,344,Congruent
5,20,right,male,2,10,NLl,Neutral,1,356,Congruent
5,20,right,male,2,11,FDr,Fearful,1,375,Direct
5,20,right,male,2,12,NDr,Neutral,1,307,Direct
5,20,right,male,2,13,NRl,Neutral,1,257,Inongruent
5,20,right,male,2,14,NDr,Neutral,1,309,Direct
5,20,right,male,2,15,FDl,Fearful,1,360,Direct
5,20,right,male,2,16,NRl,Neutral,1,404,Inongruent
5,20,right,male,2,17,FDl,Fearful,1,370,Direct
5,20,right,male,2,18,NRl,Neutral,1,313,Inongruent
5,20,right,male,2,19,NRl,Neutral,1,351,Inongruent
5,20,right,male,2,20,FRc,Fearful,1,321,Congruent
5,20,right,male,2,21,NRr,Neutral,1,340,Congruent
5,20,right,male,2,22,FDr,Fearful,1,317,Direct
5,20,right,male,2,23,NRl,Neutral,1,346,Inongruent
5,20,right,male,2,24,FRc,Fearful,1,361,Congruent
5,20,right,male,2,25,FRi,Fearful,1,317,Inongruent
5,20,right,male,2,26,NLl,Neutral,1,317,Congruent
5,20,right,male,2,27,FLc,Fearful,1,311,Congruent
5,20,right,male,2,28,FDr,Fearful,1,371,Direct
5,20,right,male,2,29,FRi,Fearful,1,308,Inongruent
5,20,right,male,2,30,FRc,Fearful,1,271,Congruent
5,20,right,male,2,31,FDl,Fearful,1,339,Direct
5,20,right,male,2,32,NDl,Neutral,1,380,Direct
5,20,right,male,2,33,FRc,Fearful,1,372,Congruent
5,20,right,male,2,34,NDr,Neutral,1,364,Direct
5,20,right,male,2,35,FDr,Fearful,1,319,Direct
5,20,right,male,2,36,FRi,Fearful,1,343,Inongruent
5,20,right,male,2,37,FLc,Fearful,1,400,Congruent
5,20,right,male,2,38,FLi,Fearful,1,324,Inongruent
5,20,right,male,2,39,FDr,Fearful,1,334,Direct
5,20,right,male,2,40,NRr,Neutral,1,372,Congruent
5,20,right,male,2,41,FRc,Fearful,1,495,Congruent
5,20,right,male,2,42,NLr,Neutral,1,389,Inongruent
5,20,right,male,2,43,FDl,Fearful,1,342,Direct
5,20,right,male,2,44,FRc,Fearful,1,379,Congruent
5,20,right,male,2,45,FLi,Fearful,1,378,Inongruent
5,20,right,male,2,46,FRi,Fearful,1,334,Inongruent
5,20,right,male,2,47,NLr,Neutral,1,354,Inongruent
5,20,right,male,2,48,NLl,Neutral,1,334,Congruent
5,20,right,male,2,49,FRi,Fearful,1,342,Inongruent
5,20,right,male,2,50,NLl,Neutral,1,377,Congruent
5,20,right,male,2,51,NRr,Neutral,1,290,Congruent
5,20,right,male,2,52,FDl,Fearful,1,329,Direct
5,20,right,male,2,53,FDr,Fearful,1,344,Direct
5,20,right,male,2,54,NLl,Neutral,1,328,Congruent
5,20,right,male,2,55,NDl,Neutral,1,373,Direct
5,20,right,male,2,56,NLl,Neutral,1,299,Congruent
5,20,right,male,2,57,NDl,Neutral,1,336,Direct
5,20,right,male,2,58,NDl,Neutral,1,429,Direct
5,20,right,male,2,59,FDr,Fearful,1,218,Direct
5,20,right,male,2,60,FRc,Fearful,1,470,Congruent
5,20,right,male,2,61,NRl,Neutral,1,364,Inongruent
5,20,right,male,2,62,NDr,Neutral,1,391,Direct
5,20,right,male,2,63,FDl,Fearful,1,378,Direct
5,20,right,male,2,64,FLi,Fearful,1,274,Inongruent
5,20,right,male,2,65,FLi,Fearful,1,415,Inongruent
5,20,right,male,2,66,FLc,Fearful,1,425,Congruent
5,20,right,male,2,67,NRr,Neutral,1,408,Congruent
5,20,right,male,2,68,NDl,Neutral,1,374,Direct
5,20,right,male,2,69,NLr,Neutral,1,321,Inongruent
5,20,right,male,2,70,NLr,Neutral,1,312,Inongruent
5,20,right,male,2,71,FLc,Fearful,1,290,Congruent
5,20,right,male,2,72,NDr,Neutral,1,282,Direct
5,20,right,male,2,73,NDl,Neutral,1,495,Direct
5,20,right,male,2,74,FLc,Fearful,1,437,Congruent
5,20,right,male,2,75,NDl,Neutral,1,374,Direct
5,20,right,male,2,76,NLr,Neutral,1,244,Inongruent
5,20,right,male,2,77,NDr,Neutral,1,411,Direct
5,20,right,male,2,78,NLr,Neutral,1,430,Inongruent
5,20,right,male,2,79,FLi,Fearful,1,395,Inongruent
5,20,right,male,2,80,FRi,Fearful,1,356,Inongruent
5,20,right,male,2,81,FLc,Fearful,1,370,Congruent
5,20,right,male,2,82,NRr,Neutral,1,294,Congruent
5,20,right,male,2,83,NDl,Neutral,1,421,Direct
5,20,right,male,2,84,NLl,Neutral,1,369,Congruent
5,20,right,male,2,85,NDr,Neutral,1,393,Direct
5,20,right,male,2,86,NLr,Neutral,1,335,Inongruent
5,20,right,male,2,87,FDl,Fearful,1,328,Direct
5,20,right,male,2,88,NDr,Neutral,1,315,Direct
5,20,right,male,2,89,FDr,Fearful,1,342,Direct
5,20,right,male,2,90,NRl,Neutral,1,360,Inongruent
5,20,right,male,2,91,FDl,Fearful,1,317,Direct
5,20,right,male,2,92,FRc,Fearful,1,391,Congruent
5,20,right,male,2,93,FLc,Fearful,1,408,Congruent
5,20,right,male,2,94,NRr,Neutral,1,296,Congruent
5,20,right,male,2,95,FLc,Fearful,1,413,Congruent
5,20,right,male,2,96,FLi,Fearful,1,338,Inongruent
5,20,right,male,3,1,NDl,Neutral,1,418,Direct
5,20,right,male,3,2,FDr,Fearful,1,349,Direct
5,20,right,male,3,3,FDl,Fearful,1,311,Direct
5,20,right,male,3,4,FDr,Fearful,1,292,Direct
5,20,right,male,3,5,NRr,Neutral,1,356,Congruent
5,20,right,male,3,6,NLl,Neutral,1,353,Congruent
5,20,right,male,3,7,FLi,Fearful,1,292,Inongruent
5,20,right,male,3,8,FLc,Fearful,1,365,Congruent
5,20,right,male,3,9,NRl,Neutral,1,357,Inongruent
5,20,right,male,3,10,NRr,Neutral,1,390,Congruent
5,20,right,male,3,11,FLc,Fearful,1,390,Congruent
5,20,right,male,3,12,FRi,Fearful,1,374,Inongruent
5,20,right,male,3,13,NDr,Neutral,1,380,Direct
5,20,right,male,3,14,FDl,Fearful,1,398,Direct
5,20,right,male,3,15,FLi,Fearful,1,323,Inongruent
5,20,right,male,3,16,FRi,Fearful,1,327,Inongruent
5,20,right,male,3,17,NDr,Neutral,1,379,Direct
5,20,right,male,3,18,NLl,Neutral,1,336,Congruent
5,20,right,male,3,19,FLi,Fearful,1,326,Inongruent
5,20,right,male,3,20,NRr,Neutral,1,352,Congruent
5,20,right,male,3,21,FRc,Fearful,1,406,Congruent
5,20,right,male,3,22,NRl,Neutral,1,451,Inongruent
5,20,right,male,3,23,FRc,Fearful,1,315,Congruent
5,20,right,male,3,24,NDl,Neutral,1,366,Direct
5,20,right,male,3,25,NRr,Neutral,1,291,Congruent
5,20,right,male,3,26,FRc,Fearful,1,409,Congruent
5,20,right,male,3,27,FRc,Fearful,1,384,Congruent
5,20,right,male,3,28,NDl,Neutral,1,375,Direct
5,20,right,male,3,29,FDr,Fearful,1,357,Direct
5,20,right,male,3,30,FLi,Fearful,1,356,Inongruent
5,20,right,male,3,31,FDr,Fearful,1,361,Direct
5,20,right,male,3,32,NRl,Neutral,1,356,Inongruent
5,20,right,male,3,33,NDl,Neutral,1,470,Direct
5,20,right,male,3,34,NDl,Neutral,1,418,Direct
5,20,right,male,3,35,FDl,Fearful,1,487,Direct
5,20,right,male,3,36,NRl,Neutral,1,435,Inongruent
5,20,right,male,3,37,NRl,Neutral,1,392,Inongruent
5,20,right,male,3,38,NRr,Neutral,1,359,Congruent
5,20,right,male,3,39,NLr,Neutral,1,393,Inongruent
5,20,right,male,3,40,FLc,Fearful,1,408,Congruent
5,20,right,male,3,41,FLi,Fearful,1,389,Inongruent
5,20,right,male,3,42,NLr,Neutral,1,369,Inongruent
5,20,right,male,3,43,NLl,Neutral,1,380,Congruent
5,20,right,male,3,44,FDl,Fearful,1,411,Direct
5,20,right,male,3,45,NRl,Neutral,1,363,Inongruent
5,20,right,male,3,46,NDr,Neutral,1,309,Direct
5,20,right,male,3,47,NLr,Neutral,1,371,Inongruent
5,20,right,male,3,48,FDr,Fearful,1,407,Direct
5,20,right,male,3,49,FLc,Fearful,1,311,Congruent
5,20,right,male,3,50,NLl,Neutral,1,350,Congruent
5,20,right,male,3,51,FLc,Fearful,1,380,Congruent
5,20,right,male,3,52,NDr,Neutral,1,283,Direct
5,20,right,male,3,53,FDr,Fearful,1,309,Direct
5,20,right,male,3,54,FRc,Fearful,1,404,Congruent
5,20,right,male,3,55,FRc,Fearful,1,376,Congruent
5,20,right,male,3,56,NDl,Neutral,1,480,Direct
5,20,right,male,3,57,NDr,Neutral,1,351,Direct
5,20,right,male,3,58,NLl,Neutral,1,372,Congruent
5,20,right,male,3,59,FRi,Fearful,1,962,Inongruent
5,20,right,male,3,60,FLi,Fearful,1,365,Inongruent
5,20,right,male,3,61,NLl,Neutral,1,324,Congruent
5,20,right,male,3,62,NDl,Neutral,1,421,Direct
5,20,right,male,3,63,FRc,Fearful,1,337,Congruent
5,20,right,male,3,64,FDr,Fearful,1,334,Direct
5,20,right,male,3,65,FRi,Fearful,1,266,Inongruent
5,20,right,male,3,66,FLi,Fearful,1,335,Inongruent
5,20,right,male,3,67,FLc,Fearful,1,388,Congruent
5,20,right,male,3,68,FRi,Fearful,1,417,Inongruent
5,20,right,male,3,69,NRr,Neutral,1,275,Congruent
5,20,right,male,3,70,FDl,Fearful,1,339,Direct
5,20,right,male,3,71,FDl,Fearful,1,382,Direct
5,20,right,male,3,72,FDr,Fearful,1,249,Direct
5,20,right,male,3,73,NLr,Neutral,1,327,Inongruent
5,20,right,male,3,74,FRi,Fearful,1,373,Inongruent
5,20,right,male,3,75,NDr,Neutral,1,334,Direct
5,20,right,male,3,76,FRc,Fearful,1,405,Congruent
5,20,right,male,3,77,FRi,Fearful,1,357,Inongruent
5,20,right,male,3,78,NRl,Neutral,1,393,Inongruent
5,20,right,male,3,79,FLc,Fearful,1,394,Congruent
5,20,right,male,3,80,FRi,Fearful,1,340,Inongruent
5,20,right,male,3,81,NLr,Neutral,1,355,Inongruent
5,20,right,male,3,82,FDl,Fearful,1,416,Direct
5,20,right,male,3,83,NRr,Neutral,1,310,Congruent
5,20,right,male,3,84,FLc,Fearful,1,303,Congruent
5,20,right,male,3,85,NLr,Neutral,1,368,Inongruent
5,20,right,male,3,86,NLr,Neutral,1,326,Inongruent
5,20,right,male,3,87,NRr,Neutral,1,437,Congruent
5,20,right,male,3,88,NDr,Neutral,1,419,Direct
5,20,right,male,3,89,NLl,Neutral,1,447,Congruent
5,20,right,male,3,90,NDl,Neutral,1,429,Direct
5,20,right,male,3,91,NDr,Neutral,1,400,Direct
5,20,right,male,3,92,FDl,Fearful,1,395,Direct
5,20,right,male,3,93,NLl,Neutral,1,453,Congruent
5,20,right,male,3,94,FLi,Fearful,1,395,Inongruent
5,20,right,male,3,95,NRl,Neutral,1,388,Inongruent
5,20,right,male,3,96,NLr,Neutral,1,349,Inongruent
5,20,right,male,4,1,NDr,Neutral,1,437,Direct
5,20,right,male,4,2,NRl,Neutral,1,362,Inongruent
5,20,right,male,4,3,FLc,Fearful,1,367,Congruent
5,20,right,male,4,4,NRl,Neutral,1,387,Inongruent
5,20,right,male,4,5,FRc,Fearful,1,332,Congruent
5,20,right,male,4,6,FDr,Fearful,1,261,Direct
5,20,right,male,4,7,NLl,Neutral,1,361,Congruent
5,20,right,male,4,8,NLl,Neutral,1,318,Congruent
5,20,right,male,4,9,NRl,Neutral,1,364,Inongruent
5,20,right,male,4,10,FDl,Fearful,1,653,Direct
5,20,right,male,4,11,FRc,Fearful,1,419,Congruent
5,20,right,male,4,12,NRr,Neutral,1,450,Congruent
5,20,right,male,4,13,FLc,Fearful,1,295,Congruent
5,20,right,male,4,14,FRi,Fearful,1,335,Inongruent
5,20,right,male,4,15,NDl,Neutral,1,328,Direct
5,20,right,male,4,16,FRc,Fearful,1,408,Congruent
5,20,right,male,4,17,NRr,Neutral,1,328,Congruent
5,20,right,male,4,18,NDl,Neutral,1,436,Direct
5,20,right,male,4,19,FLi,Fearful,1,1042,Inongruent
5,20,right,male,4,20,NDl,Neutral,1,401,Direct
5,20,right,male,4,21,FRi,Fearful,1,397,Inongruent
5,20,right,male,4,22,FRc,Fearful,1,447,Congruent
5,20,right,male,4,23,FRi,Fearful,1,552,Inongruent
5,20,right,male,4,24,FDl,Fearful,1,402,Direct
5,20,right,male,4,25,NLr,Neutral,1,270,Inongruent
5,20,right,male,4,26,NLl,Neutral,1,450,Congruent
5,20,right,male,4,27,FRi,Fearful,1,438,Inongruent
5,20,right,male,4,28,NRr,Neutral,1,471,Congruent
5,20,right,male,4,29,NDl,Neutral,1,403,Direct
5,20,right,male,4,30,NLl,Neutral,1,413,Congruent
5,20,right,male,4,31,FRc,Fearful,1,381,Congruent
5,20,right,male,4,32,NLl,Neutral,1,343,Congruent
5,20,right,male,4,33,FDl,Fearful,1,383,Direct
5,20,right,male,4,34,FDr,Fearful,1,267,Direct
5,20,right,male,4,35,NDr,Neutral,1,378,Direct
5,20,right,male,4,36,NLr,Neutral,1,377,Inongruent
5,20,right,male,4,37,FLi,Fearful,1,378,Inongruent
5,20,right,male,4,38,NRl,Neutral,1,426,Inongruent
5,20,right,male,4,39,NRr,Neutral,1,312,Congruent
5,20,right,male,4,40,FDl,Fearful,1,378,Direct
5,20,right,male,4,41,NRr,Neutral,1,264,Congruent
5,20,right,male,4,42,FDr,Fearful,1,386,Direct
5,20,right,male,4,43,NDr,Neutral,1,372,Direct
5,20,right,male,4,44,NDl,Neutral,1,410,Direct
5,20,right,male,4,45,FLi,Fearful,1,276,Inongruent
5,20,right,male,4,46,FLc,Fearful,1,402,Congruent
5,20,right,male,4,47,FLc,Fearful,1,441,Congruent
5,20,right,male,4,48,FRi,Fearful,1,486,Inongruent
5,20,right,male,4,49,NRl,Neutral,1,426,Inongruent
5,20,right,male,4,50,NRr,Neutral,1,330,Congruent
5,20,right,male,4,51,FDr,Fearful,1,335,Direct
5,20,right,male,4,52,FDr,Fearful,1,403,Direct
5,20,right,male,4,53,NRl,Neutral,1,425,Inongruent
5,20,right,male,4,54,FRi,Fearful,1,478,Inongruent
5,20,right,male,4,55,FRi,Fearful,1,418,Inongruent
5,20,right,male,4,56,NDl,Neutral,1,433,Direct
5,20,right,male,4,57,NDr,Neutral,1,358,Direct
5,20,right,male,4,58,FLi,Fearful,1,328,Inongruent
5,20,right,male,4,59,NRl,Neutral,1,489,Inongruent
5,20,right,male,4,60,FLi,Fearful,1,340,Inongruent
5,20,right,male,4,61,NDl,Neutral,1,396,Direct
5,20,right,male,4,62,NLl,Neutral,1,524,Congruent
5,20,right,male,4,63,NLr,Neutral,1,356,Inongruent
5,20,right,male,4,64,FDl,Fearful,1,372,Direct
5,20,right,male,4,65,FLc,Fearful,1,468,Congruent
5,20,right,male,4,66,NDl,Neutral,1,449,Direct
5,20,right,male,4,67,NDr,Neutral,1,487,Direct
5,20,right,male,4,68,FDr,Fearful,1,333,Direct
5,20,right,male,4,69,NLr,Neutral,1,397,Inongruent
5,20,right,male,4,70,FRc,Fearful,1,385,Congruent
5,20,right,male,4,71,NRr,Neutral,1,290,Congruent
5,20,right,male,4,72,FDl,Fearful,1,355,Direct
5,20,right,male,4,73,FLi,Fearful,1,376,Inongruent
5,20,right,male,4,74,NDr,Neutral,1,346,Direct
5,20,right,male,4,75,NLr,Neutral,1,405,Inongruent
5,20,right,male,4,76,FLi,Fearful,1,418,Inongruent
5,20,right,male,4,77,NRl,Neutral,1,396,Inongruent
5,20,right,male,4,78,FDr,Fearful,1,354,Direct
5,20,right,male,4,79,NRr,Neutral,1,352,Congruent
5,20,right,male,4,80,NLr,Neutral,1,351,Inongruent
5,20,right,male,4,81,FDr,Fearful,1,294,Direct
5,20,right,male,4,82,NLl,Neutral,1,478,Congruent
5,20,right,male,4,83,FLc,Fearful,1,316,Congruent
5,20,right,male,4,84,FLi,Fearful,1,295,Inongruent
5,20,right,male,4,85,NDr,Neutral,1,356,Direct
5,20,right,male,4,86,FLc,Fearful,1,292,Congruent
5,20,right,male,4,87,FRc,Fearful,1,342,Congruent
5,20,right,male,4,88,FDl,Fearful,1,334,Direct
5,20,right,male,4,89,FRi,Fearful,1,312,Inongruent
5,20,right,male,4,90,FRc,Fearful,1,412,Congruent
5,20,right,male,4,91,NLr,Neutral,1,465,Inongruent
5,20,right,male,4,92,NDr,Neutral,1,409,Direct
5,20,right,male,4,93,FLc,Fearful,1,324,Congruent
5,20,right,male,4,94,FDl,Fearful,1,424,Direct
5,20,right,male,4,95,NLl,Neutral,1,451,Congruent
5,20,right,male,4,96,NLr,Neutral,1,419,Inongruent
6,20,right,male,1,1,FRi,Fearful,1,497,Inongruent
6,20,right,male,1,2,NRl,Neutral,1,432,Inongruent
6,20,right,male,1,3,NLl,Neutral,1,382,Congruent
6,20,right,male,1,4,FRc,Fearful,1,447,Congruent
6,20,right,male,1,5,NRl,Neutral,1,327,Inongruent
6,20,right,male,1,6,FLc,Fearful,1,324,Congruent
6,20,right,male,1,7,NLr,Neutral,1,998,Inongruent
6,20,right,male,1,8,NDl,Neutral,1,416,Direct
6,20,right,male,1,9,FRc,Fearful,1,338,Congruent
6,20,right,male,1,10,FRc,Fearful,1,375,Congruent
6,20,right,male,1,11,FDl,Fearful,1,344,Direct
6,20,right,male,1,12,NDr,Neutral,1,344,Direct
6,20,right,male,1,13,FLc,Fearful,1,308,Congruent
6,20,right,male,1,14,NRr,Neutral,1,375,Congruent
6,20,right,male,1,15,FDl,Fearful,1,336,Direct
6,20,right,male,1,16,NLr,Neutral,1,369,Inongruent
6,20,right,male,1,17,NLl,Neutral,1,317,Congruent
6,20,right,male,1,18,NRl,Neutral,1,293,Inongruent
6,20,right,male,1,19,NRl,Neutral,1,323,Inongruent
6,20,right,male,1,20,NRr,Neutral,1,295,Congruent
6,20,right,male,1,21,NLr,Neutral,1,438,Inongruent
6,20,right,male,1,22,FRi,Fearful,1,330,Inongruent
6,20,right,male,1,23,NDr,Neutral,1,313,Direct
6,20,right,male,1,24,FLc,Fearful,1,660,Congruent
6,20,right,male,1,25,NLl,Neutral,1,359,Congruent
6,20,right,male,1,26,NDr,Neutral,1,293,Direct
6,20,right,male,1,27,NLr,Neutral,1,392,Inongruent
6,20,right,male,1,28,NRr,Neutral,1,359,Congruent
6,20,right,male,1,29,FDl,Fearful,1,346,Direct
6,20,right,male,1,30,NLl,Neutral,1,339,Congruent
6,20,right,male,1,31,FRc,Fearful,1,311,Congruent
6,20,right,male,1,32,NRr,Neutral,1,331,Congruent
6,20,right,male,1,33,NLl,Neutral,1,384,Congruent
6,20,right,male,1,34,FLc,Fearful,1,374,Congruent
6,20,right,male,1,35,NRr,Neutral,1,352,Congruent
6,20,right,male,1,36,FRi,Fearful,1,366,Inongruent
6,20,right,male,1,37,FDr,Fearful,1,349,Direct
6,20,right,male,1,38,FRi,Fearful,1,348,Inongruent
6,20,right,male,1,39,NDr,Neutral,1,258,Direct
6,20,right,male,1,40,FRi,Fearful,1,303,Inongruent
6,20,right,male,1,41,NLr,Neutral,1,325,Inongruent
6,20,right,male,1,42,FDr,Fearful,1,377,Direct
6,20,right,male,1,43,FDl,Fearful,1,324,Direct
6,20,right,male,1,44,FDr,Fearful,1,396,Direct
6,20,right,male,1,45,NDl,Neutral,1,294,Direct
6,20,right,male,1,46,NLr,Neutral,1,310,Inongruent
6,20,right,male,1,47,FDr,Fearful,1,328,Direct
6,20,right,male,1,48,FDl,Fearful,1,397,Direct
6,20,right,male,1,49,NRl,Neutral,1,352,Inongruent
6,20,right,male,1,50,NDl,Neutral,1,365,Direct
6,20,right,male,1,51,NRr,Neutral,1,312,Congruent
6,20,right,male,1,52,FDr,Fearful,1,385,Direct
6,20,right,male,1,53,NDl,Neutral,1,348,Direct
6,20,right,male,1,54,NRl,Neutral,1,354,Inongruent
6,20,right,male,1,55,NRl,Neutral,1,345,Inongruent
6,20,right,male,1,56,NLr,Neutral,1,364,Inongruent
6,20,right,male,1,57,NDr,Neutral,1,365,Direct
6,20,right,male,1,58,FDr,Fearful,1,338,Direct
6,20,right,male,1,59,FDr,Fearful,1,356,Direct
6,20,right,male,1,60,FDl,Fearful,1,335,Direct
6,20,right,male,1,61,FDl,Fearful,1,374,Direct
6,20,right,male,1,62,NLl,Neutral,1,332,Congruent
6,20,right,male,1,63,FDl,Fearful,1,362,Direct
6,20,right,male,1,64,FLi,Fearful,1,335,Inongruent
6,20,right,male,1,65,FLi,Fearful,1,400,Inongruent
6,20,right,male,1,66,FLc,Fearful,1,721,Congruent
6,20,right,male,1,67,FLi,Fearful,1,376,Inongruent
6,20,right,male,1,68,FRc,Fearful,1,370,Congruent
6,20,right,male,1,69,FLc,Fearful,1,622,Congruent
6,20,right,male,1,70,FRi,Fearful,1,407,Inongruent
6,20,right,male,1,71,NDl,Neutral,1,332,Direct
6,20,right,male,1,72,FLi,Fearful,1,366,Inongruent
6,20,right,male,1,73,NRr,Neutral,1,359,Congruent
6,20,right,male,1,74,FRi,Fearful,1,355,Inongruent
6,20,right,male,1,75,NDl,Neutral,1,368,Direct
6,20,right,male,1,76,FLi,Fearful,1,340,Inongruent
6,20,right,male,1,77,NRl,Neutral,1,315,Inongruent
6,20,right,male,1,78,NLl,Neutral,1,417,Congruent
6,20,right,male,1,79,NLr,Neutral,1,347,Inongruent
6,20,right,male,1,80,FRc,Fearful,1,360,Congruent
6,20,right,male,1,81,FLi,Fearful,1,398,Inongruent
6,20,right,male,1,82,NDl,Neutral,1,378,Direct
6,20,right,male,1,83,FLi,Fearful,1,369,Inongruent
6,20,right,male,1,84,NDl,Neutral,1,420,Direct
6,20,right,male,1,85,FRc,Fearful,1,360,Congruent
6,20,right,male,1,86,FLc,Fearful,1,341,Congruent
6,20,right,male,1,87,FLc,Fearful,1,325,Congruent
6,20,right,male,1,88,FRc,Fearful,1,342,Congruent
6,20,right,male,1,89,NDr,Neutral,1,422,Direct
6,20,right,male,1,90,NDr,Neutral,1,371,Direct
6,20,right,male,1,91,NLl,Neutral,1,357,Congruent
6,20,right,male,1,92,FDr,Fearful,1,327,Direct
6,20,right,male,1,93,FRi,Fearful,1,346,Inongruent
6,20,right,male,1,94,FLi,Fearful,1,288,Inongruent
6,20,right,male,1,95,NRr,Neutral,1,344,Congruent
6,20,right,male,1,96,NDr,Neutral,1,375,Direct
6,20,right,male,2,1,FDl,Fearful,1,330,Direct
6,20,right,male,2,2,FRc,Fearful,1,344,Congruent
6,20,right,male,2,3,NRl,Neutral,1,334,Inongruent
6,20,right,male,2,4,FDr,Fearful,1,320,Direct
6,20,right,male,2,5,NLr,Neutral,1,250,Inongruent
6,20,right,male,2,6,FDl,Fearful,1,333,Direct
6,20,right,male,2,7,FRc,Fearful,1,347,Congruent
6,20,right,male,2,8,FRc,Fearful,1,344,Congruent
6,20,right,male,2,9,FLc,Fearful,1,303,Congruent
6,20,right,male,2,10,NDl,Neutral,1,376,Direct
6,20,right,male,2,11,FDr,Fearful,1,329,Direct
6,20,right,male,2,12,NRl,Neutral,1,301,Inongruent
6,20,right,male,2,13,NLr,Neutral,1,298,Inongruent
6,20,right,male,2,14,FDr,Fearful,1,381,Direct
6,20,right,male,2,15,NLr,Neutral,1,273,Inongruent
6,20,right,male,2,16,NLl,Neutral,1,332,Congruent
6,20,right,male,2,17,FRi,Fearful,1,325,Inongruent
6,20,right,male,2,18,FLc,Fearful,1,344,Congruent
6,20,right,male,2,19,NDl,Neutral,1,349,Direct
6,20,right,male,2,20,NDr,Neutral,1,347,Direct
6,20,right,male,2,21,NDl,Neutral,1,325,Direct
6,20,right,male,2,22,NLl,Neutral,1,361,Congruent
6,20,right,male,2,23,FDl,Fearful,1,359,Direct
6,20,right,male,2,24,NRl,Neutral,1,310,Inongruent
6,20,right,male,2,25,FRi,Fearful,1,361,Inongruent
6,20,right,male,2,26,FDr,Fearful,1,406,Direct
6,20,right,male,2,27,NRr,Neutral,1,371,Congruent
6,20,right,male,2,28,FDl,Fearful,1,464,Direct
6,20,right,male,2,29,FLi,Fearful,1,457,Inongruent
6,20,right,male,2,30,FRc,Fearful,1,433,Congruent
6,20,right,male,2,31,FRi,Fearful,1,340,Inongruent
6,20,right,male,2,32,FLc,Fearful,1,348,Congruent
6,20,right,male,2,33,FDr,Fearful,1,344,Direct
6,20,right,male,2,34,NDr,Neutral,1,360,Direct
6,20,right,male,2,35,FRi,Fearful,1,275,Inongruent
6,20,right,male,2,36,NLr,Neutral,1,343,Inongruent
6,20,right,male,2,37,NDr,Neutral,1,341,Direct
6,20,right,male,2,38,NLr,Neutral,1,299,Inongruent
6,20,right,male,2,39,FLc,Fearful,1,313,Congruent
6,20,right,male,2,40,FRi,Fearful,1,268,Inongruent
6,20,right,male,2,41,FDl,Fearful,1,338,Direct
6,20,right,male,2,42,FLi,Fearful,1,291,Inongruent
6,20,right,male,2,43,FRc,Fearful,1,378,Congruent
6,20,right,male,2,44,NDr,Neutral,1,360,Direct
6,20,right,male,2,45,FRi,Fearful,1,353,Inongruent
6,20,right,male,2,46,FLc,Fearful,1,606,Congruent
6,20,right,male,2,47,FDl,Fearful,1,362,Direct
6,20,right,male,2,48,NRl,Neutral,1,305,Inongruent
6,20,right,male,2,49,NRr,Neutral,1,344,Congruent
