ParticipantID,ParticipantAge,ParticipantSex,ParticipantHandedness,Block,Trial,Validity,CueType,CueDirection,SOA,TargetPosition,CorrectResponse,ParticipantResponse,Accuracy,ReactionTime
1,20,female,right,Main,130,Invalid,Line,Right,300,Left,q,q,1,397
1,20,female,right,Main,131,Valid,Line,Left,300,Left,q,q,1,370
1,20,female,right,Main,132,Invalid,Line,Left,1000,Right,p,p,1,301
1,20,female,right,Main,133,Valid,Line,Right,750,Right,p,p,1,333
1,20,female,right,Main,134,Invalid,Line,Left,150,Right,p,p,1,467
1,20,female,right,Main,135,Invalid,Line,Right,150,Left,q,q,1,508
1,20,female,right,Main,136,Invalid,Line,Right,750,Left,q,q,1,331
1,20,female,right,Main,137,Invalid,Line,Right,500,Left,q,q,1,324
1,20,female,right,Main,138,Valid,Line,Left,750,Left,q,q,1,283
1,20,female,right,Main,139,Valid,Line,Right,500,Right,p,p,1,348
1,20,female,right,Main,140,Valid,Line,Left,500,Left,q,q,1,315
1,20,female,right,Main,141,Valid,Line,Right,750,Right,p,p,1,234
1,20,female,right,Main,142,Invalid,Line,Right,150,Left,q,q,1,364
1,20,female,right,Main,143,Valid,Line,Left,500,Left,q,p,0,307
1,20,female,right,Main,144,Valid,Line,Left,1000,Left,q,q,1,345
1,20,female,right,Main,145,Invalid,Line,Right,500,Left,q,q,1,561
1,20,female,right,Main,146,Invalid,Line,Left,300,Right,p,p,1,337
1,20,female,right,Main,147,Valid,Line,Left,750,Left,q,q,1,287
1,20,female,right,Main,148,Invalid,Line,Right,300,Left,q,q,1,345
1,20,female,right,Main,149,Invalid,Line,Right,750,Left,q,q,1,320
1,20,female,right,Main,150,Valid,Line,Right,300,Right,p,p,1,328
1,20,female,right,Main,151,Invalid,Line,Right,1000,Left,q,q,1,333
1,20,female,right,Main,152,Valid,Line,Right,500,Right,p,p,1,342
1,20,female,right,Main,153,Invalid,Line,Left,1000,Right,p,p,1,282
1,20,female,right,Main,154,Invalid,Line,Left,500,Right,p,p,1,324
1,20,female,right,Main,155,Valid,Line,Right,1000,Right,p,p,1,297
1,20,female,right,Main,156,Invalid,Line,Left,150,Right,p,p,1,377
1,20,female,right,Main,157,Valid,Line,Right,150,Right,p,p,1,349
1,20,female,right,Main,158,Valid,Line,Left,300,Left,q,p,0,365
1,20,female,right,Main,159,Invalid,Line,Left,750,Right,p,p,1,266
1,20,female,right,Main,160,Valid,Line,Left,150,Left,q,q,1,419
1,20,female,right,Main,161,Invalid,Line,Right,750,Left,q,q,1,366
1,20,female,right,Main,162,Valid,Line,Right,1000,Right,p,p,1,265
1,20,female,right,Main,163,Valid,Line,Right,750,Right,p,p,1,282
1,20,female,right,Main,164,Valid,Line,Left,300,Left,q,q,1,412
1,20,female,right,Main,165,Valid,Line,Left,150,Left,q,q,1,391
1,20,female,right,Main,166,Valid,Line,Right,150,Right,p,p,1,339
1,20,female,right,Main,167,Valid,Line,Left,1000,Left,q,q,1,280
1,20,female,right,Main,168,Invalid,Line,Left,150,Right,p,p,1,392
1,20,female,right,Main,169,Valid,Line,Left,750,Left,q,q,1,316
1,20,female,right,Main,170,Invalid,Line,Left,1000,Right,p,p,1,265
1,20,female,right,Main,171,Invalid,Line,Left,300,Right,p,p,1,308
1,20,female,right,Main,172,Valid,Line,Right,300,Right,p,p,1,350
1,20,female,right,Main,173,Invalid,Line,Left,750,Right,p,p,1,251
1,20,female,right,Main,174,Invalid,Line,Left,500,Right,p,p,1,311
1,20,female,right,Main,175,Valid,Line,Right,500,Right,p,p,1,272
1,20,female,right,Main,176,Invalid,Line,Right,300,Left,q,q,1,299
1,20,female,right,Main,177,Invalid,Line,Right,1000,Left,q,q,1,329
1,20,female,right,Main,178,Invalid,Line,Right,500,Left,q,q,1,402
1,20,female,right,Main,179,Valid,Line,Left,500,Left,q,q,1,359
1,20,female,right,Main,180,Invalid,Line,Right,150,Left,q,q,1,453
1,20,female,right,Main,181,Valid,Line,Left,1000,Left,q,q,1,300
1,20,female,right,Main,182,Valid,Line,Right,1000,Right,p,p,1,346
1,20,female,right,Main,183,Invalid,Line,Left,300,Right,p,p,1,362
1,20,female,right,Main,184,Valid,Line,Right,750,Right,p,p,1,304
1,20,female,right,Main,185,Invalid,Line,Right,150,Left,q,q,1,471
1,20,female,right,Main,186,Invalid,Line,Right,500,Left,q,p,0,362
1,20,female,right,Main,187,Invalid,Line,Right,1000,Left,q,q,1,486
1,20,female,right,Main,188,Valid,Line,Left,300,Left,q,q,1,368
1,20,female,right,Main,189,Invalid,Line,Left,150,Right,p,p,1,405
1,20,female,right,Main,190,Invalid,Line,Right,300,Left,q,q,1,434
1,20,female,right,Main,191,Valid,Line,Left,750,Left,q,q,1,341
1,20,female,right,Main,192,Valid,Line,Right,300,Right,p,p,1,557
1,20,female,right,Main,193,Valid,Line,Left,500,Left,q,q,1,365
1,20,female,right,Main,194,Invalid,Line,Right,750,Left,q,q,1,354
1,20,female,right,Main,195,Valid,Line,Right,500,Right,p,p,1,337
1,20,female,right,Main,196,Valid,Line,Left,150,Left,q,q,1,351
1,20,female,right,Main,197,Invalid,Line,Left,750,Right,p,p,1,317
1,20,female,right,Main,198,Invalid,Line,Left,1000,Right,p,p,1,330
1,20,female,right,Main,199,Invalid,Line,Left,500,Right,p,p,1,314
1,20,female,right,Main,200,Valid,Line,Right,150,Right,p,p,1,393
1,20,female,right,Main,201,Invalid,Line,Left,1000,Right,p,p,1,339
1,20,female,right,Main,202,Invalid,Line,Right,300,Left,q,q,1,411
1,20,female,right,Main,203,Invalid,Line,Left,150,Right,p,p,1,431
1,20,female,right,Main,204,Invalid,Line,Right,500,Left,q,q,1,323
1,20,female,right,Main,205,Valid,Line,Left,500,Left,q,q,1,404
1,20,female,right,Main,206,Valid,Line,Right,150,Right,p,p,1,375
1,20,female,right,Main,207,Valid,Line,Left,300,Left,q,q,1,446
1,20,female,right,Main,208,Valid,Line,Right,1000,Right,p,p,1,366
1,20,female,right,Main,209,Valid,Line,Left,150,Left,q,q,1,491
1,20,female,right,Main,210,Invalid,Line,Right,150,Left,q,q,1,491
1,20,female,right,Main,211,Invalid,Line,Left,500,Right,p,p,1,333
1,20,female,right,Main,212,Invalid,Line,Left,750,Right,p,p,1,315
1,20,female,right,Main,213,Valid,Line,Right,500,Right,p,p,1,460
1,20,female,right,Main,214,Invalid,Line,Right,750,Left,q,q,1,542
1,20,female,right,Main,215,Valid,Line,Right,750,Right,p,p,1,380
1,20,female,right,Main,216,Invalid,Line,Left,300,Right,p,p,1,330
1,20,female,right,Main,217,Valid,Line,Left,750,Left,q,q,1,345
1,20,female,right,Main,218,Valid,Line,Right,300,Right,p,p,1,345
1,20,female,right,Main,219,Valid,Line,Left,1000,Left,q,q,1,341
1,20,female,right,Main,220,Invalid,Line,Right,1000,Left,q,p,0,410
1,20,female,right,Main,221,Valid,Line,Right,300,Right,p,p,1,367
1,20,female,right,Main,222,Valid,Line,Right,150,Right,p,p,1,364
1,20,female,right,Main,223,Invalid,Line,Left,500,Right,p,p,1,347
1,20,female,right,Main,224,Valid,Line,Left,150,Left,q,q,1,400
1,20,female,right,Main,225,Invalid,Line,Left,1000,Right,p,p,1,698
1,20,female,right,Main,226,Invalid,Line,Right,500,Left,q,q,1,348
1,20,female,right,Main,227,Invalid,Line,Right,150,Left,q,q,1,553
1,20,female,right,Main,228,Invalid,Line,Right,750,Left,q,q,1,391
1,20,female,right,Main,229,Valid,Line,Left,300,Left,q,q,1,333
1,20,female,right,Main,230,Valid,Line,Left,1000,Left,q,q,1,361
1,20,female,right,Main,231,Valid,Line,Right,500,Right,p,p,1,320
1,20,female,right,Main,232,Valid,Line,Right,1000,Right,p,p,1,309
1,20,female,right,Main,233,Valid,Line,Left,750,Left,q,q,1,325
1,20,female,right,Main,234,Invalid,Line,Left,750,Right,p,p,1,308
1,20,female,right,Main,235,Invalid,Line,Left,150,Right,p,p,1,355
1,20,female,right,Main,236,Invalid,Line,Right,1000,Left,q,q,1,367
1,20,female,right,Main,237,Valid,Line,Left,500,Left,q,q,1,381
1,20,female,right,Main,238,Invalid,Line,Right,300,Left,q,q,1,467
1,20,female,right,Main,239,Invalid,Line,Left,300,Right,p,p,1,326
1,20,female,right,Main,240,Valid,Line,Right,750,Right,p,p,1,325
1,20,female,right,Main,1,Invalid,Arrow,Left,300,Right,p,p,1,542
1,20,female,right,Main,2,Valid,Arrow,Left,150,Left,q,q,1,340
1,20,female,right,Main,3,Invalid,Arrow,Left,150,Right,p,p,1,370
1,20,female,right,Main,4,Valid,Arrow,Left,500,Left,q,q,1,377
1,20,female,right,Main,5,Invalid,Arrow,Right,750,Left,q,q,1,342
1,20,female,right,Main,6,Valid,Arrow,Right,300,Right,p,p,1,326
1,20,female,right,Main,7,Invalid,Arrow,Right,150,Left,q,q,1,469
1,20,female,right,Main,8,Invalid,Arrow,Right,300,Left,q,q,1,408
1,20,female,right,Main,9,Valid,Arrow,Left,750,Left,q,q,1,323
1,20,female,right,Main,10,Valid,Arrow,Right,500,Right,p,p,1,420
1,20,female,right,Main,11,Valid,Arrow,Left,300,Left,q,q,1,353
1,20,female,right,Main,12,Valid,Arrow,Right,750,Right,p,p,1,247
1,20,female,right,Main,13,Valid,Arrow,Right,150,Right,p,p,1,392
1,20,female,right,Main,14,Invalid,Arrow,Left,500,Right,p,p,1,310
1,20,female,right,Main,15,Invalid,Arrow,Left,750,Right,p,p,1,270
1,20,female,right,Main,16,Invalid,Arrow,Right,500,Left,q,q,1,345
1,20,female,right,Main,17,Valid,Arrow,Left,1000,Left,q,q,1,389
1,20,female,right,Main,18,Invalid,Arrow,Right,1000,Left,q,q,1,344
1,20,female,right,Main,19,Valid,Arrow,Right,1000,Right,p,p,1,308
1,20,female,right,Main,20,Invalid,Arrow,Left,1000,Right,p,p,1,330
1,20,female,right,Main,21,Invalid,Arrow,Left,750,Right,p,p,1,345
1,20,female,right,Main,22,Invalid,Arrow,Right,750,Left,q,q,1,311
1,20,female,right,Main,23,Invalid,Arrow,Right,150,Left,q,q,1,422
1,20,female,right,Main,24,Invalid,Arrow,Left,300,Right,p,p,1,386
1,20,female,right,Main,25,Valid,Arrow,Right,1000,Right,p,p,1,293
1,20,female,right,Main,26,Valid,Arrow,Right,300,Right,p,p,1,303
1,20,female,right,Main,27,Invalid,Arrow,Left,1000,Right,p,p,1,356
1,20,female,right,Main,28,Invalid,Arrow,Left,500,Right,p,p,1,332
1,20,female,right,Main,29,Valid,Arrow,Left,150,Left,q,q,1,442
1,20,female,right,Main,30,Valid,Arrow,Left,300,Left,q,q,1,390
1,20,female,right,Main,31,Valid,Arrow,Right,150,Right,p,p,1,346
1,20,female,right,Main,32,Invalid,Arrow,Right,300,Left,q,q,1,346
1,20,female,right,Main,33,Valid,Arrow,Right,500,Right,p,p,1,258
1,20,female,right,Main,34,Valid,Arrow,Left,500,Left,q,q,1,302
1,20,female,right,Main,35,Valid,Arrow,Left,1000,Left,q,q,1,291
1,20,female,right,Main,36,Invalid,Arrow,Right,1000,Left,q,q,1,362
1,20,female,right,Main,37,Valid,Arrow,Right,750,Right,p,p,1,255
1,20,female,right,Main,38,Valid,Arrow,Left,750,Left,q,q,1,241
1,20,female,right,Main,39,Invalid,Arrow,Right,500,Left,q,p,0,341
1,20,female,right,Main,40,Invalid,Arrow,Left,150,Right,p,p,1,323
1,20,female,right,Main,41,Valid,Arrow,Left,300,Left,q,q,1,428
1,20,female,right,Main,42,Valid,Arrow,Right,750,Right,p,p,1,311
1,20,female,right,Main,43,Invalid,Arrow,Right,750,Left,q,q,1,279
1,20,female,right,Main,44,Invalid,Arrow,Left,500,Right,p,p,1,418
1,20,female,right,Main,45,Invalid,Arrow,Left,1000,Right,p,p,1,299
1,20,female,right,Main,46,Invalid,Arrow,Left,750,Right,p,p,1,330
1,20,female,right,Main,47,Invalid,Arrow,Left,150,Right,p,p,1,400
1,20,female,right,Main,48,Invalid,Arrow,Right,150,Left,q,q,1,388
1,20,female,right,Main,49,Valid,Arrow,Left,150,Left,q,q,1,376
1,20,female,right,Main,50,Valid,Arrow,Right,150,Right,p,p,1,429
1,20,female,right,Main,51,Valid,Arrow,Right,500,Right,p,p,1,338
1,20,female,right,Main,52,Valid,Arrow,Right,300,Right,p,p,1,450
1,20,female,right,Main,53,Invalid,Arrow,Left,300,Right,p,p,1,381
1,20,female,right,Main,54,Valid,Arrow,Left,750,Left,q,q,1,522
1,20,female,right,Main,55,Invalid,Arrow,Right,500,Left,q,q,1,403
1,20,female,right,Main,56,Invalid,Arrow,Right,1000,Left,q,q,1,324
1,20,female,right,Main,57,Invalid,Arrow,Right,300,Left,q,q,1,453
1,20,female,right,Main,58,Valid,Arrow,Right,1000,Right,p,p,1,317
1,20,female,right,Main,59,Valid,Arrow,Left,500,Left,q,q,1,390
1,20,female,right,Main,60,Valid,Arrow,Left,1000,Left,q,q,1,328
1,20,female,right,Main,61,Invalid,Arrow,Left,150,Right,p,p,1,527
1,20,female,right,Main,62,Invalid,Arrow,Left,1000,Right,p,p,1,372
1,20,female,right,Main,63,Invalid,Arrow,Right,300,Left,q,q,1,451
1,20,female,right,Main,64,Valid,Arrow,Left,500,Left,q,q,1,335
1,20,female,right,Main,65,Invalid,Arrow,Left,750,Right,p,p,1,396
1,20,female,right,Main,66,Valid,Arrow,Right,750,Right,p,p,1,440
1,20,female,right,Main,67,Valid,Arrow,Left,300,Left,q,q,1,476
1,20,female,right,Main,68,Valid,Arrow,Left,150,Left,q,q,1,437
1,20,female,right,Main,69,Invalid,Arrow,Right,750,Left,q,q,1,367
1,20,female,right,Main,70,Invalid,Arrow,Right,1000,Left,q,q,1,387
1,20,female,right,Main,71,Valid,Arrow,Right,300,Right,p,p,1,513
1,20,female,right,Main,72,Invalid,Arrow,Right,150,Left,q,q,1,408
1,20,female,right,Main,73,Invalid,Arrow,Right,500,Left,q,p,0,342
1,20,female,right,Main,74,Invalid,Arrow,Left,300,Right,p,p,1,382
1,20,female,right,Main,75,Valid,Arrow,Right,1000,Right,p,p,1,320
1,20,female,right,Main,76,Valid,Arrow,Right,150,Right,p,p,1,479
1,20,female,right,Main,77,Valid,Arrow,Left,750,Left,q,q,1,336
1,20,female,right,Main,78,Invalid,Arrow,Left,500,Right,p,p,1,288
1,20,female,right,Main,79,Valid,Arrow,Left,1000,Left,q,q,1,583
1,20,female,right,Main,80,Valid,Arrow,Right,500,Right,p,p,1,357
1,20,female,right,Main,81,Valid,Arrow,Right,300,Right,p,p,1,413
1,20,female,right,Main,82,Invalid,Arrow,Left,300,Right,p,p,1,403
1,20,female,right,Main,83,Invalid,Arrow,Right,300,Left,q,q,1,336
1,20,female,right,Main,84,Invalid,Arrow,Left,500,Right,p,p,1,296
1,20,female,right,Main,85,Invalid,Arrow,Left,1000,Right,p,p,1,359
1,20,female,right,Main,86,Invalid,Arrow,Right,750,Left,q,q,1,348
1,20,female,right,Main,87,Valid,Arrow,Left,500,Left,q,q,1,515
1,20,female,right,Main,88,Valid,Arrow,Left,150,Left,q,q,1,394
1,20,female,right,Main,89,Invalid,Arrow,Right,500,Left,q,q,1,328
1,20,female,right,Main,90,Valid,Arrow,Left,1000,Left,q,q,1,357
1,20,female,right,Main,91,Invalid,Arrow,Left,150,Right,p,p,1,427
1,20,female,right,Main,92,Invalid,Arrow,Left,750,Right,p,q,0,366
1,20,female,right,Main,93,Valid,Arrow,Right,500,Right,p,p,1,317
1,20,female,right,Main,94,Valid,Arrow,Right,150,Right,p,p,1,364
1,20,female,right,Main,95,Invalid,Arrow,Right,150,Left,q,q,1,417
1,20,female,right,Main,96,Valid,Arrow,Left,300,Left,q,q,1,382
1,20,female,right,Main,97,Valid,Arrow,Left,750,Left,q,q,1,450
1,20,female,right,Main,98,Valid,Arrow,Right,750,Right,p,p,1,260
1,20,female,right,Main,99,Invalid,Arrow,Right,1000,Left,q,q,1,268
1,20,female,right,Main,100,Valid,Arrow,Right,1000,Right,p,p,1,259
1,20,female,right,Main,101,Valid,Arrow,Left,150,Left,q,q,1,580
1,20,female,right,Main,102,Invalid,Arrow,Right,300,Left,q,q,1,378
1,20,female,right,Main,103,Invalid,Arrow,Left,150,Right,p,p,1,415
1,20,female,right,Main,104,Invalid,Arrow,Left,750,Right,p,p,1,338
1,20,female,right,Main,105,Invalid,Arrow,Right,750,Left,q,q,1,304
1,20,female,right,Main,106,Valid,Arrow,Right,300,Right,p,p,1,321
1,20,female,right,Main,107,Valid,Arrow,Right,500,Right,p,p,1,338
1,20,female,right,Main,108,Invalid,Arrow,Left,500,Right,p,p,1,315
1,20,female,right,Main,109,Valid,Arrow,Right,750,Right,p,p,1,257
1,20,female,right,Main,110,Invalid,Arrow,Right,1000,Left,q,q,1,329
1,20,female,right,Main,111,Valid,Arrow,Left,300,Left,q,q,1,498
1,20,female,right,Main,112,Invalid,Arrow,Left,300,Right,p,p,1,348
1,20,female,right,Main,113,Invalid,Arrow,Right,150,Left,q,q,1,409
1,20,female,right,Main,114,Valid,Arrow,Right,1000,Right,p,p,1,339
1,20,female,right,Main,115,Valid,Arrow,Left,500,Left,q,q,1,603
1,20,female,right,Main,116,Valid,Arrow,Left,750,Left,q,q,1,279
1,20,female,right,Main,117,Invalid,Arrow,Right,500,Left,q,q,1,642
1,20,female,right,Main,118,Valid,Arrow,Right,150,Right,p,p,1,420
1,20,female,right,Main,119,Invalid,Arrow,Left,1000,Right,p,q,0,309
1,20,female,right,Main,120,Valid,Arrow,Left,1000,Left,q,q,1,290
1,20,female,right,Main,121,Invalid,Arrow,Left,150,Right,p,p,1,419
1,20,female,right,Main,122,Valid,Arrow,Left,500,Left,q,q,1,287
1,20,female,right,Main,123,Invalid,Arrow,Right,150,Left,q,q,1,432
1,20,female,right,Main,124,Valid,Arrow,Right,500,Right,p,p,1,284
1,20,female,right,Main,125,Valid,Arrow,Left,300,Left,q,q,1,366
1,20,female,right,Main,126,Valid,Arrow,Right,300,Right,p,p,1,333
1,20,female,right,Main,127,Valid,Arrow,Right,1000,Right,p,p,1,337
1,20,female,right,Main,128,Invalid,Arrow,Right,500,Left,q,q,1,353
1,20,female,right,Main,129,Invalid,Arrow,Right,1000,Left,q,q,1,325
1,20,female,right,Main,130,Valid,Arrow,Left,1000,Left,q,q,1,322
1,20,female,right,Main,131,Valid,Arrow,Right,150,Right,p,p,1,417
1,20,female,right,Main,132,Invalid,Arrow,Left,500,Right,p,p,1,286
1,20,female,right,Main,133,Invalid,Arrow,Left,750,Right,p,p,1,310
1,20,female,right,Main,134,Valid,Arrow,Left,150,Left,q,q,1,350
1,20,female,right,Main,135,Invalid,Arrow,Right,750,Left,q,q,1,291
1,20,female,right,Main,136,Invalid,Arrow,Left,1000,Right,p,p,1,298
1,20,female,right,Main,137,Invalid,Arrow,Right,300,Left,q,q,1,339
1,20,female,right,Main,138,Valid,Arrow,Right,750,Right,p,p,1,297
1,20,female,right,Main,139,Valid,Arrow,Left,750,Left,q,q,1,233
1,20,female,right,Main,140,Invalid,Arrow,Left,300,Right,p,p,1,428
1,20,female,right,Main,141,Valid,Arrow,Left,1000,Left,q,q,1,261
1,20,female,right,Main,142,Invalid,Arrow,Left,750,Right,p,p,1,335
1,20,female,right,Main,143,Valid,Arrow,Right,300,Right,p,q,0,375
1,20,female,right,Main,144,Valid,Arrow,Right,150,Right,p,p,1,348
1,20,female,right,Main,145,Invalid,Arrow,Right,150,Left,q,q,1,385
1,20,female,right,Main,146,Valid,Arrow,Right,500,Right,p,p,1,239
1,20,female,right,Main,147,Valid,Arrow,Left,300,Left,q,q,1,339
1,20,female,right,Main,148,Invalid,Arrow,Left,1000,Right,p,p,1,240
1,20,female,right,Main,149,Invalid,Arrow,Right,1000,Left,q,q,1,312
1,20,female,right,Main,150,Valid,Arrow,Right,750,Right,p,p,1,248
1,20,female,right,Main,151,Invalid,Arrow,Left,500,Right,p,p,1,339
1,20,female,right,Main,152,Valid,Arrow,Left,750,Left,q,q,1,546
1,20,female,right,Main,153,Valid,Arrow,Left,150,Left,q,q,1,480
1,20,female,right,Main,154,Invalid,Arrow,Left,300,Right,p,p,1,410
1,20,female,right,Main,155,Valid,Arrow,Right,1000,Right,p,p,1,244
1,20,female,right,Main,156,Invalid,Arrow,Left,150,Right,p,p,1,430
1,20,female,right,Main,157,Invalid,Arrow,Right,500,Left,q,q,1,331
1,20,female,right,Main,158,Invalid,Arrow,Right,300,Left,q,q,1,635
1,20,female,right,Main,159,Invalid,Arrow,Right,750,Left,q,q,1,341
1,20,female,right,Main,160,Valid,Arrow,Left,500,Left,q,q,1,502
1,20,female,right,Main,161,Valid,Arrow,Right,500,Right,p,p,1,352
1,20,female,right,Main,162,Valid,Arrow,Left,150,Left,q,q,1,479
1,20,female,right,Main,163,Valid,Arrow,Left,300,Left,q,q,1,441
1,20,female,right,Main,164,Invalid,Arrow,Right,300,Left,q,q,1,373
1,20,female,right,Main,165,Invalid,Arrow,Right,150,Left,q,q,1,378
1,20,female,right,Main,166,Invalid,Arrow,Right,500,Left,q,q,1,489
1,20,female,right,Main,167,Valid,Arrow,Right,750,Right,p,p,1,289
1,20,female,right,Main,168,Valid,Arrow,Right,1000,Right,p,p,1,367
1,20,female,right,Main,169,Valid,Arrow,Left,1000,Left,q,q,1,330
1,20,female,right,Main,170,Invalid,Arrow,Left,1000,Right,p,p,1,295
1,20,female,right,Main,171,Invalid,Arrow,Left,300,Right,p,p,1,321
1,20,female,right,Main,172,Invalid,Arrow,Right,750,Left,q,q,1,352
1,20,female,right,Main,173,Valid,Arrow,Right,300,Right,p,p,1,311
1,20,female,right,Main,174,Valid,Arrow,Left,750,Left,q,q,1,319
1,20,female,right,Main,175,Invalid,Arrow,Left,750,Right,p,p,1,574
1,20,female,right,Main,176,Valid,Arrow,Right,150,Right,p,p,1,363
1,20,female,right,Main,177,Valid,Arrow,Left,500,Left,q,q,1,466
1,20,female,right,Main,178,Invalid,Arrow,Left,150,Right,p,p,1,347
1,20,female,right,Main,179,Invalid,Arrow,Left,500,Right,p,p,1,331
1,20,female,right,Main,180,Invalid,Arrow,Right,1000,Left,q,q,1,295
1,20,female,right,Main,181,Valid,Arrow,Right,1000,Right,p,p,1,293
1,20,female,right,Main,182,Valid,Arrow,Left,300,Left,q,q,1,368
1,20,female,right,Main,183,Invalid,Arrow,Left,1000,Right,p,p,1,291
1,20,female,right,Main,184,Invalid,Arrow,Right,300,Left,q,q,1,413
1,20,female,right,Main,185,Invalid,Arrow,Right,1000,Left,q,q,1,414
1,20,female,right,Main,186,Valid,Arrow,Right,150,Right,p,p,1,321
1,20,female,right,Main,187,Valid,Arrow,Left,750,Left,q,q,1,384
1,20,female,right,Main,188,Valid,Arrow,Right,300,Right,p,p,1,294
1,20,female,right,Main,189,Invalid,Arrow,Left,150,Right,p,q,0,398
1,20,female,right,Main,190,Valid,Arrow,Left,150,Left,q,q,1,418
1,20,female,right,Main,191,Invalid,Arrow,Right,150,Left,q,q,1,445
1,20,female,right,Main,192,Invalid,Arrow,Right,500,Left,q,q,1,521
1,20,female,right,Main,193,Invalid,Arrow,Right,750,Left,q,q,1,424
1,20,female,right,Main,194,Invalid,Arrow,Left,300,Right,p,p,1,317
1,20,female,right,Main,195,Valid,Arrow,Right,750,Right,p,p,1,332
1,20,female,right,Main,196,Valid,Arrow,Right,500,Right,p,p,1,356
1,20,female,right,Main,197,Invalid,Arrow,Left,500,Right,p,p,1,356
1,20,female,right,Main,198,Valid,Arrow,Left,500,Left,q,q,1,283
1,20,female,right,Main,199,Invalid,Arrow,Left,750,Right,p,p,1,259
1,20,female,right,Main,200,Valid,Arrow,Left,1000,Left,q,q,1,290
1,20,female,right,Main,201,Invalid,Arrow,Right,500,Left,q,q,1,476
